sample_id,task_instruction,task_instance,response,split_name
1,Answer user question concisely and directly based on the provided images.,"{'context': '\nContext: The special magic Tunis number is: 3872087{image#1}  One reason is that good design has to    be all of a piece.  Needless to say, Frederick\'s of Hollywood got the most traffic. Computers are responsible for the problem.  Either your site is catching on, or it isn\'t, and you must know which. In the first phase of the two-cycle innovation engine, you work furiously on some problem, inspired by your confidence that you\'ll be able to solve it.  But the way the story appeared in the press sounded a lot more definite.Reporters like definitive statements.  I suspect a lot of people realized this, but reacted simply by not studying philosophy, rather than becoming philosophy professors.How did things get this way?  Can something people have spent thousands of years studying really be a waste of time?  Those are interesting questions.  At one extreme is the ""day job,"" where you work regular hours at one job to make money, and work on what you love in your spare time. To hack is a transitive verb — hackers are usually hacking something — and in practice languages are judged relative to whatever they\'re used to hack.  {image#2} [1]Once, when I was about 9 or 10, my father told me I could be whatever I wanted when I grew up, so long as I enjoyed it. I\'ve talked about the distinction between the two elsewhere, but essentially a startup is a new business designed for scale.  You also have to want them; you have to recognize them when you see them, and that\'s much harder.  If you have a free version  and a pay version, don\'t make the free version too restricted. We charged $100 a month for a small store and $300 a month for a big one.  They didn\'t sell either; that\'s why they\'re in a position now to buy other companies. I\'m using these names as we use the name ""Homer,"" to mean the hypothetical people who said the things attributed to them.[7] Analects VII:36, Fung trans.Some translators use ""calm"" instead of ""happy.""  One source of difficulty here is that present-day English speakers have a different idea of happiness from many older societies. \n\nQuestion: What is the special magic Tunis number?', 'images_path': array(['5511.JPEG', '1702.jpg'], dtype=object), 'choice_list': None, 'combined_1_images': array(['1.jpg'], dtype=object)}",3872087,TextNeedleInAHaystack_test
0,"With a set of diagrams extracted from a textbook, your role is to answer the ensuing question correctly. You must choose your answer from the Choice List.","{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}Question: Which label refers to a stipulate?', 'images_path': array(['0.png', '1.png', '2.png', '3.png', '4.png', '5.png', '6.png',
       '7.png', '8.png', '9.png', '10.png', '11.png', '12.png'],
      dtype=object), 'choice_list': array(['P', 'W', 'X', 'F'], dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",X,TQA_test
1,"Based on a series of diagrams from a textbook, your job is to correctly answer the forthcoming question. You must choose your answer from the Choice List.","{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}Question: Which letter corresponds to the part that connects the leaf to the stem?', 'images_path': array(['13.png', '14.png', '15.png', '16.png', '17.png', '18.png',
       '19.png', '20.png', '21.png', '22.png', '23.png', '24.png',
       '25.png'], dtype=object), 'choice_list': array(['X', 'S', 'K', 'F'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",X,TQA_test
0,"With a set of diagrams extracted from a textbook, your role is to answer the ensuing question correctly. You must choose your answer from the Choice List.","{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}Question: Which label refers to a stipulate?', 'images_path': array(['0.png', '1.png', '2.png', '3.png', '4.png', '5.png', '6.png',
       '7.png', '8.png', '9.png', '10.png', '11.png', '12.png'],
      dtype=object), 'choice_list': array(['F', 'X', 'W', 'P'], dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",X,TQA_adv
1,"Based on a series of diagrams from a textbook, your job is to correctly answer the forthcoming question. You must choose your answer from the Choice List.","{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}Question: Which letter corresponds to the part that connects the leaf to the stem?', 'images_path': array(['13.png', '14.png', '15.png', '16.png', '17.png', '18.png',
       '19.png', '20.png', '21.png', '22.png', '23.png', '24.png',
       '25.png'], dtype=object), 'choice_list': array(['X', 'K', 'F', 'S'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",X,TQA_adv
0,"Having viewed the images, can you use the information presented to answer the following question? You must choose your answer from the Choice List. ","{'context': '{image#1}Image Caption #1: Olympic Stadium Barcelona {image#2}Image Caption #2: Olympic Stadium (London), 8 August 2012 Question: Is the track around the football field in the Olympic Stadium in Barcelona the same color as the one in the Olympic Stadium in London?', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': array(['No, the track around the football field in the Olympic Stadium in Barcelona is not the same color as the one in the Olympic Stadium in London.',
       'The track around the football field in the Olympic Stadium in Barcelona is not the same color as the one in the Olympic Stadium in London.',
       'Yes, the track around the football field in the Olympic Stadium in Barcelona is the same color as the one in the Olympic Stadium in London.',
       'The track around the football field in the Olympic Stadium in Barcelona is the same color as the one in the Olympic Stadium in London.'],
      dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",The track around the football field in the Olympic Stadium in Barcelona is not the same color as the one in the Olympic Stadium in London.,WebQA_test
1,"Using the images as your reference, please respond to the following question. You must choose your answer from the Choice List. ","{'context': ""{image#1}Image Caption #1: 22 West - home office A home office in 22 West, a luxury condominium, located in the West End neighborhood of Washington, D.C. {image#2}Image Caption #2: Anna Alma-Tadema - Sir Lawrence Alma-Tadema's Library in Townshend House, London - Google Art Project Question: In which space would it be easier to take a nap; Sir Lawrence Alma-Tadema's Library in Townshend House, London or 22 West- home office?"", 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': array(['22 West- home office would be an easier place to take a nap.',
       'Both places would be equally easy to take a nap in.',
       ""Sir Lawrence Alma-Tadema's Library would be an easier place to take a nap."",
       'Neither place would be easy to take a nap in.'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",Sir Lawrence Alma-Tadema's Library would be an easier place to take a nap.,WebQA_test
0,"Having viewed the images, can you use the information presented to answer the following question? You must choose your answer from the Choice List. ","{'context': '{image#1}Image Caption #1: Olympic Stadium Barcelona {image#2}Image Caption #2: Olympic Stadium (London), 8 August 2012 Question: Is the track around the football field in the Olympic Stadium in Barcelona the same color as the one in the Olympic Stadium in London?', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': array(['No, the track around the football field in the Olympic Stadium in Barcelona is not the same color as the one in the Olympic Stadium in London.',
       'The track around the football field in the Olympic Stadium in Barcelona is the same color as the one in the Olympic Stadium in London.',
       'Yes, the track around the football field in the Olympic Stadium in Barcelona is the same color as the one in the Olympic Stadium in London.',
       'The track around the football field in the Olympic Stadium in Barcelona is not the same color as the one in the Olympic Stadium in London.'],
      dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",The track around the football field in the Olympic Stadium in Barcelona is not the same color as the one in the Olympic Stadium in London.,WebQA_adv
1,"Using the images as your reference, please respond to the following question. You must choose your answer from the Choice List. ","{'context': ""{image#1}Image Caption #1: 22 West - home office A home office in 22 West, a luxury condominium, located in the West End neighborhood of Washington, D.C. {image#2}Image Caption #2: Anna Alma-Tadema - Sir Lawrence Alma-Tadema's Library in Townshend House, London - Google Art Project Question: In which space would it be easier to take a nap; Sir Lawrence Alma-Tadema's Library in Townshend House, London or 22 West- home office?"", 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': array(['22 West- home office would be an easier place to take a nap.',
       'Both places would be equally easy to take a nap in.',
       ""Sir Lawrence Alma-Tadema's Library would be an easier place to take a nap."",
       'Neither place would be easy to take a nap in.'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",Sir Lawrence Alma-Tadema's Library would be an easier place to take a nap.,WebQA_adv
0,"Investigate the given text and attached images, make inferences from the combined evidence, and answer the asked questions.","{'context': 'Context:\n# Olena Zelenska  \nOlena Volodymyrivna Zelenska (Kyiashko; born 6 February 1978) is a Ukrainian screenwriter who is the current First Lady of Ukraine as the wife of President Volodymyr Zelenskyy. Zelenska was named by Time as one of the 100 Most Influential People of 2023.  \n## Early life and career  \nOlena Kyiashko was born on 6 February 1978 in Kryvyi Rih. She studied at Kryvyi Rih Gymnasium № 95, where she met her future husband, Volodymyr Zelenskyy. In 2000, she graduated from Kryvyi Rih Technical University, majoring in “Urban and Construction Management”, receiving a specialist diploma. She also graduated from a music school with a piano class.  \n{image#1}Volodymyr Zelenskyy and Olena Zelenska at an Eastern Orthodox prayer service in Istanbul on 16 October 2020\nIn 2003, she and Zelenskyy married. Olena and Volodymyr Zelenskyy are the parents of two children: daughter Oleksandra (born on 15 July 2004) and son Kyrylo (born on 21 January 2013). The family has several pets: two dogs, a cat, a parrot and a guinea pig. Zelenska enjoys sports, likes to read and is a fan of cinematography. The family lives in Kyiv.\n\n### Professional Activity  \nOlena Zelenska has been a scriptwriter for Kvartal 95 since its foundation.  \n## First Lady of Ukraine  \n### Social initiatives before the full-scale invasion  \nOlena Zelenska makes a speech at an annual conference of ambassadors of Ukraine  \nThe social activities of the First Lady of Ukraine before the war had three main directions: the health of future generations, equal opportunities and cultural diplomacy.  \nOlena Zelenska initiated such projects as the improvement of the school food system and the development of the National Strategy for a safe school environment, the fight against domestic and gender based violence, the barrier-free environment, and the introduction of audio guides in Ukrainian museums around the world.  \nOn December 3, 2020, the President signed the Decree “On ensuring the creation of a barrier-free space in Ukraine”. At the initiative of the First Lady, the National Barrier-Free Strategy—standards of equal opportunities for all population groups—was adopted, as well as the Action Plan for overcoming barriers—a road map for each department—was developed.  \nOn January 13, 2020, she became a member of the Development Council of the Mystetskyi Arsenal National Art and Culture Museum Complex.  \nOlena Zelenska at the Fifth Ukrainian Women\'s Congress in 2021  \nOn September 11, 2020, at the initiative of the President\'s wife, Ukraine joined the Biarritz Partnership, undertaking commitments in the areas of gender equality and the development of barrier-free public space.  \nIn 2021, a large-scale reform of school meals took place. A new full-fledged 4-week menu was presented, the modernization of food storage facilities began, and the behavioral communication campaign of UNICEF in Ukraine on healthy nutrition for children and parents was launched.  \nAs part of the initiative of the First Lady of Ukraine, more than 50 audio guides in the Ukrainian language have already been launched in the best cultural institutions in more than 30 countries. The project started in 2020.  \n{image#2}Olena Zelenska at the Kyiv Summit of First Ladies and Gentlemen\nOn August 23, 2021, the First Kyiv Summit of First Ladies and Gentlemen took place in Kyiv at the initiative of Olena Zelenska. Eleven first ladies from different countries joined the event. The main topic of discussion was the post-COVID reality. At the end of the event, the participants approved a joint declaration.  \nThe purpose of the summits is to unite the first ladies and gentlemen for the purpose of creating an international platform to share experience and implement joint projects for the well-being of people in the world; to discuss the current problems and activities of the first ladies and gentlemen to solve them; to make the voice of every first lady and gentleman more influential.\n\n### Activities since the Russian invasion  \nAfter the 2022 Russian invasion of Ukraine, Zelenska was described as Russia\'s target number two. In mid-March, she was in Ukraine at an undisclosed location. She released a statement highlighting the names of children killed during the invasion. During the war, her efforts have focused on humanitarian aid, especially the evacuation of children with disabilities through Poland and the importing of incubators to hospitals in warzone areas. Zelenska made her first public appearance since the start of the invasion in a 8 May 2022 meeting with Jill Biden in Uzhhorod. Biden\'s trip to Ukraine, which coincided with Mother\'s Day as celebrated in the US and in Ukraine, was not publicly disclosed in advance.  \nAt the initiative of the First Lady, projects in the field of medicine are being developed: evacuation of children with severe cancer diseases abroad with further treatment there, the search for equipment for children\'s hospitals, in particular, incubators for newborns.  \nIn the humanitarian sphere, Olena Zelenska takes care of sending orphans for a long-term stay abroad. The First Lady also oversees humanitarian aid to family-type orphanages, large families, and elderly people who have remained and live in the liberated territories to reinforce the connection with the Homeland for forcibly displaced people, the First Lady initiated the project “Books without borders”. 260,000 books in Ukrainian were printed for children who left their homes due to Russian aggression and found shelter in 20 countries.  \nThe project “Ukrainian bookshelf” is being carried out under the patronage of the First Lady. It provides for the distribution of Ukrainian literature and its translations in the world\'s leading libraries. More than 20 countries have already joined the initiative.  \nIn the “Barrier-Free Handbook” launched by the First Lady, a new section has been created with wartime tips and instructions for families with disabilities, the elderly and their loved ones, people with disabilities.  \nIn May 2022, Olena Zelenska initiated the creation of the National Program of Mental Health and Psychosocial Support. The program is designed to help Ukrainians overcome the consequences of the traumatic events of the war.  \n{image#3}Olena Zelenska, the US President Joe Biden and the US First Lady Jill Biden, the US Vice President Kamala Harris and the US Second Gentleman Doug Emhoff\n\n{image#4}Olena Zelenska during a speech to the US Congress\n\n{image#5}USAID administrator Samantha Power and Olena Zelenska at the USAID HQ in 2022\nOn 19 July 2022, Zelenska started her visit to the United States. On the first day of the visit, Zelenska met with the US Secretary of State Antony Blinken, and Samantha Power, the Administrator of the United States Agency for International Development. On the second day of the visit, she held a meeting with the first lady of the United States, Jill Biden, at the White House. Zelenska was also met on the porch of the White House by US President Joe Biden and Vice President Kamala Harris.  \nZelenska also addressed the US Congress on the second day of her visit, becoming the first First Lady of another country to speak before the US Congress. She called for more military aid to the Ukrainian Armed Forces to protect the country from Russian invasion.  \nZelenska dedicated the beginning of her speech to the families and children impacted by the Russian invasion of Ukraine. One of the images included was of a four-year-old Liza Dmytriyeva, who was killed in an air strike in the central-western city of Vinnytsia. Zelenska also showed photos and videos of the victims of the Kremenchuk shopping mall attack and other numerous victims of Russian invasion.  \nDuring the trip, Zelenska also accepted the Dissident Human Rights Award at the Victims of Communism Memorial in Washington, D.C., on behalf of the entire Ukrainian people.  \nOn July 23, Ukraine will host the second Summit of First Ladies and Gentlemen dedicated to the post-war reconstruction of Ukraine. The event is planned to be held in the format of a telebridge between different countries of the world. Within the Summit, fundraising for C-type ambulance vehicles was announced. USD 6.4 million was raised in total, allowing to purchase 84 ambulance vehicles for the Ministry of Health of Ukraine. These ambulance vehicles are equipped with everything necessary to quickly and safely transport the seriously injured to the hospitals.  \nIn September 2022, Zelenska was present as an invitee to Ursula von der Leyen\'s third State of the European Union address, where the EU Commission President rendered homage to her courage during the war in Ukraine.  \nOn 19 September 2022, Zelenska attended the state funeral in London of Queen Elizabeth II to pay her respects to the late monarch ""on behalf of all Ukrainians"".  \nOn 2 October 2022, Zelenska visited Turkey, where she discussed the evacuation of Ukrainian orphans to Turkey with Turkish first lady Emine Erdoğan, met ecumenical patriarch Bartholomew I of Constantinople, and launched the Ukrainian corvette Hetman Ivan Mazepa.  \nZelenska was alleged by social media and several news outlets in France to have spent over €40,000 during a shopping spree in Paris, during her visit in December, however these claims proved to be false, and originally circulated by pro-Russia media.\n\n### Olena Zelenska Foundation  \n{image#6}Hillary Clinton and Olena Zelenska during the presentation of the foundation\nOn 22 September 2022, Olena Zelenska presented her foundation at a charity evening in New York City during the 77th UN General Assembly.  \nThe Foundation\'s primary goal is to restore Ukraine\'s human capital so that every Ukrainian feels physically and mentally healthy, protected, and able to exercise their right to education, work, and build a future in Ukraine.  \nThe Foundation has three key directions: medicine, education and humanitarian aid. Within these areas, it will provide targeted assistance, invest in reconstructing preschool and school education institutions, polyclinics and outpatient clinics, and provide grants for training and scientific developments. The Foundation sees foreign business and other international foundations as its key partners and donors.\n\n## Awards  \nZelenska received ShEO Awards 2022 in the nomination “World Peace”. The award was founded by Wprost, one of the most influential and oldest publications in Poland.  \nOn November 9, 2022, Olena Zelenska was included in the ELLE 100 Women.  \n{image#7}Zelenska meeting with US Secretary of State Antony Blinken in 2022\nOn December 6, 2022, the First Lady of Ukraine Olena Zelenska received the Hillary Rodham Clinton Awards, presented annually by the Georgetown Institute for Women, Peace and Security for exceptional leadership in recognizing the exceptional leadership in promoting women’s rights and creating a more peaceful and secure world for all.  \nShe was honored as one of the BBC 100 Women in December 2022.\n\n\nQuestion: Which event did Olena Zelenska initiate that brought together eleven first ladies from different countries to discuss the post-COVID reality?', 'images_path': array(['0.jpg', '1.jpg', '2.jpg', '3.jpg', '4.jpg', '5.jpg', '6.jpg'],
      dtype=object), 'choice_list': array(['A speech to the US Congress',
       'The Kyiv Summit of First Ladies and Gentlemen',
       'A meeting with the US Secretary of State Antony Blinken',
       'The presentation of her foundation in New York City'],
      dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",The Kyiv Summit of First Ladies and Gentlemen,WikiVQA_test
1,"Examine the supplied text and corresponding images, conclude based on the synthesis of both, and respond to the inquiries presented.","{'context': 'Context:\n# Ocean (1800 EIC ship)  \nOcean was an East Indiaman, launched in 1800, that made four trips for the Honourable East India Company. She is most famous for her participation, in 1804, in the battle of Pulo Aura. She foundered in 1811 while on her fifth trip.  \n## Career  \n### Voyage #1 (1801–02)  \nCaptain Andrew Patton sailed Ocean for Bombay and China. He had been captain of the company\'s previous 2, which had wrecked in 1797. Because the French Revolutionary Wars were still on going, Patton acquired a letter of marque, which was dated 10 December 1800.  \nOcean left Portsmouth on 9 January 1801 and reached on 22 May. From there she sailed for China. She reached Whampoa on 6 October. On the return leg she crossed the Second Bar on 7 December. She arrived at Saint Helena on 12 April 1802, and  The Downs on 10 June.  \n{image#1}A fleet of East Indiamen at Sea, by Nicholas Pocock; it is believed to show the Indiamen  Lord Hawkesbury, Worcester, 2, Fort William, 2, 2, Ocean, 2, Carnatic, 2 and Windham returning from China in 1802\n\n\n### Voyage #2 (1802–04)  \nOn Oceans second voyage, Patton was again her captain and he left The Downs on 13 October 1802 for the Cape of Good Hope, Madras, Bombay and China. After the resumption of war with France in 1803, Patton posthumously received a new letter of marque dated 1 July 1803 for the same vessel, with a crew of 140 men and 36 guns. Patton died at Bombay in June 1803; Oceans first lieutenant, John Christian Lochner, became captain and it was he that commanded her at the battle of Pulo Aura.  \n{image#2}Ocean can be seen in this printed key for a view of the Battle, showing the China Fleet a painting by Francis Sartorius, the younger after a drawing by an officer on board the Henry Addington\nOn 14 February 1804, the China Fleet, under the command of Commodore Nathaniel Dance, intimidated, drove off and chased a powerful French naval squadron at Pulo Aura. Dance\'s aggressive tactics persuaded Contre-Admiral Charles-Alexandre Durand Linois to retire after only a brief exchange of fire. Dance then chased the French warships until his convoy was out of danger, whereupon he resumed his passage towards British India.  \nOcean reached Britain on 15 August 1804.  \nThe EIC voted a £50,000 prize fund to be divided among the various commanders at the battle and their crews. Farrer received 500 guineas, and also a piece of plate worth 50 guineas. Lloyd\'s Patriotic Fund and other national and mercantile institutions made a series of awards of ceremonial swords, silver plate, and monetary gifts to individual officers. Lloyd\'s Patriotic Fund gave each captain a sword worth £50, and one worth £100 to Nathaniel Dance. Dance refused a baronetcy but was subsequently knighted.\n\n### Voyage #3 (1805–06)  \nCaptain John(s) James Williamson became captain of Ocean for this and her next two voyages. The change of captain required the issuing of a new letter of marque. This one was dated 17 December 1804.  \nOn her third voyage she left Portsmouth on 8 March 1805, bound for Madras and China. She reached Madeira on 26 March, and Madras on 14 July.  \nThis voyage also saw combat, but of a more minor sort. On 7 August Ocean was in company with the East Indiamen 2, Dorsetshire, and 2 in a convoy escorted by naval vessels under the command of Sir Thomas Troubridge. The British exchanged fire with three French warships that included 2 and Marengo, which did not press the attack.  \nBy 27 August Ocean was at Penang, and then on 14 September she was at Malacca. She reached Whampoa on 22 December. On the return leg Ocean was ""off Chumpee"" (Chuenpee) in the Bocca Tigris, the estuary of the Pearl River, on 26 February 1806. She reached St Helena on 2 July, and arrived at the Downs on 3 September.  \n### Voyage #4 (1808–09)  \nOn Her fourth voyage, Ocean left Portsmouth on 5 March 1808, sailing for China. She reached the Cape of Good Hope on 31 May. From there she sailed to Madras, which she reached on 3 August. From there she sailed to Penang (22 August) and Malacca (3 September), before reaching Whampoa on 2 October. On the return leg she crossed the Second Bar on 2 February 1809. She reached St Helena on 7 July, and The Downs on 8 September.  \n### Voyage #5 (1810-loss)  \nOcean was again under the command of Captain Williamson when she departed in January 1810 for St. Helena, Bencoolen, and China. Ocean apparently foundered off Pulo Sapate in 1811. Because the ship foundered, there is little further information.  \nThe EIC valued the cargo lost on her at £21,202. She appears on a list of vessels that are believed to have disappeared in typhoons in the India or China Seas.\n\nQuestion: Which ship is mentioned in the context of both images provided?', 'images_path': array(['7.jpg', '8.jpg'], dtype=object), 'choice_list': array(['Royal George', 'Worcester', 'Ocean', 'Henry Addington'],
      dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",Ocean,WikiVQA_test
